 
00:00:00     device    %busy    avque    r+w/s    Kbs/s   avwait   avserv
02:00:00            hdisk316      3      0.0        3      109      0.3     95.6
02:00:00            hdisk318      3      0.0        4      172      0.1     64.1
02:00:00            hdisk319      3      0.0        4      172      0.0     59.5
02:00:00            hdisk313      3      0.0        3      119      0.7     89.1
02:00:00            hdisk320      3      0.0        4      186      0.7     62.6
02:00:00            hdisk301      8      0.0        6     1163      0.0     34.5
02:00:00            hdisk323      3      0.0        4      158      0.1     61.6
02:00:00            hdisk321      3      0.0        4      158      0.1     59.3
02:00:00            hdisk324      3      0.0        4      160      0.1     60.4
02:00:00            hdisk322      3      0.0        4      154      0.3     62.0
02:00:00            hdisk335      3      0.0        4      166      1.0     60.0
02:00:00            hdisk327      3      0.0        4      168      0.2     62.6
02:00:00            hdisk326      3      0.0        4      155      0.5     66.3
02:00:00            hdisk325      3      0.0        4      168      0.7     63.4
02:00:00            hdisk328      3      0.0        4      173      0.7     60.1
02:00:00            hdisk332      3      0.0        4      157      0.4     67.1
02:00:00            hdisk333      3      0.0        3      143      0.0     62.4
02:00:00            hdisk334      3      0.0        4      172      1.0     66.9
02:00:00            hdisk330      3      0.0        4      169      0.1     58.8
02:00:00            hdisk338      3      0.0        4      141      0.0     61.0
02:00:00            hdisk331      3      0.0        4      156      0.5     65.1
02:00:00            hdisk329      3      0.0        4      161      0.0     60.1
02:00:00            hdisk337      3      0.0        4      150      0.3     65.1
02:00:00            hdisk336      3      0.0        3      166      0.4     63.8
02:00:00            hdisk341      3      0.0        4      171      1.5     65.4
02:00:00            hdisk340      3      0.0        4      168      0.0     60.7
02:00:00            hdisk339      3      0.0        4      147      0.2     63.1
02:00:00            hdisk345      3      0.0        3      145      0.0     58.6
02:00:00            hdisk344      4      0.0        4      181      1.4     67.1
02:00:00            hdisk348      3      0.0        4      160      0.1     66.8
02:00:00            hdisk351      3      0.0        4      158      1.2     66.6
02:00:00            hdisk352      3      0.0        4      176      2.7     69.7
02:00:00            hdisk342      3      0.0        4      160      0.1     64.1
02:00:00            hdisk355      3      0.0        4      157      0.5     66.2
02:00:00            hdisk349      3      0.0        4      141      0.2     62.1
02:00:00            hdisk353      3      0.0        4      176      1.2     63.6
02:00:00            hdisk356      3      0.0        4      176      1.7     66.8
02:00:00            hdisk359      3      0.0        4      144      0.8     64.3
02:00:00            hdisk343      3      0.0        4      164      0.3     61.3
02:00:00            hdisk346      3      0.0        4      177      0.2     61.0
02:00:00            hdisk350      3      0.0        4      164      0.9     64.9
02:00:00            hdisk347      3      0.0        3      140      0.2     60.9
02:00:00            hdisk361      3      0.0        3      127      0.1     80.8
02:00:00            hdisk360      3      0.0        4      149      0.7     64.4
02:00:00            hdisk363      3      0.0        3      116      0.3     94.0
02:00:00            hdisk358      3      0.0        4      139      0.4     61.9
02:00:00            hdisk354      3      0.0        4      152      0.3     69.2
02:00:00            hdisk357      3      0.0        4      139      0.8     66.3
02:00:00            hdisk362      3      0.0        3      120      0.1     92.3
02:00:00            hdisk364      3      0.0        3      125      0.0     80.9
02:00:00            hdisk365      3      0.0        3      131      1.6     85.4
02:00:00            hdisk366      3      0.0        3      125      0.2     92.3
02:00:00            hdisk368      3      0.0        3      111      0.0     86.4
02:00:00            hdisk367      3      0.0        3      132      0.1     84.4
02:00:00            hdisk373      0      0.0        0        5      0.0      1.6
02:00:00            hdisk372      0      0.0        0        6      0.0      1.3
02:00:00            hdisk376      0      0.0        0       10      0.0      1.7
02:00:00            hdisk370      0      0.0        0        9      0.0      1.7
02:00:00            hdisk375      0      0.0        0        6      0.0      1.1
02:00:00            hdisk377      3      0.0        8     1418      0.0      4.2
02:00:00            hdisk380      3      0.0        8     1404      0.0      4.2
02:00:00            hdisk378      3      0.0        8     1385      0.0      4.7
02:00:00            hdisk371      0      0.0        0       10      0.0      1.8
02:00:00            hdisk379      3      0.0        8     1387      0.0      4.5
02:00:00            hdisk381      0      0.0        0        2      0.0      6.4
02:00:00            hdisk374      0      0.0        0        5      0.0      1.3
02:00:00            hdisk369      0      0.0        0        7      0.0      1.9
02:00:00           hdisk1049      0      0.0        0        0      0.0      0.0
02:00:00           hdisk1050      0      0.0        0        0      0.0      0.0
02:00:00            hdisk382      0      0.0        0        1      0.0     17.7
02:00:00           hdisk1054      0      0.0        0        0      0.0      0.0
02:00:00           hdisk1106      0      0.0        0        1      0.0      2.0
02:00:00           hdisk1098      0      0.0        0        0      0.0      0.0
02:00:00           hdisk1053      0      0.0        0        0      0.0      0.0
02:00:00           hdisk1052      0      0.0        0        0      0.0      0.0
02:00:00            hdisk645      0      0.0        0        2      0.0      2.9
02:00:00           hdisk1055      0      0.0        0        0      0.0      0.0
02:00:00            hdisk649      7      0.0        6     1145      0.0     34.1
02:00:00            hdisk648      7      0.0        6     1183      0.0     36.2
02:00:00           hdisk1048      0      0.0        0        0      0.0      0.0
02:00:00            hdisk283      0      0.0        0        3      0.0      3.6
02:00:00           hdisk1051      0      0.0        0        0      0.0      0.0
02:00:00            hdisk383      0      0.0        0        2      0.0      1.9
02:00:00            hdisk646      8      0.0        6     1239      0.0     37.1
02:00:00            hdisk647      8      0.0        6     1222      0.0     30.8
02:00:00            hdisk652      8      0.0        6     1235      0.0     36.7
02:00:00            hdisk651      8      0.0        6     1262      0.0     36.3
02:00:00            hdisk650      8      0.0        6     1164      0.0     34.9
02:00:00            hdisk653      8      0.0        6     1170      0.0     36.1
02:00:00            hdisk663      8      0.0        6     1183      0.0     35.1
02:00:00            hdisk656      8      0.0        6     1237      0.0     32.3
02:00:00            hdisk657      8      0.0        6     1157      0.0     36.3
02:00:00            hdisk654      8      0.0        6     1229      0.0     32.2
02:00:00            hdisk659      8      0.0        6     1215      0.0     32.7
02:00:00            hdisk660      8      0.0        6     1220      0.0     34.1
02:00:00            hdisk661      8      0.0        6     1289      0.0     35.0
02:00:00            hdisk664      8      0.0       10     1358      0.0     23.1
02:00:00            hdisk667      8      0.0        8     1281      0.0     29.6
02:00:00            hdisk665      8      0.0        6     1225      0.0     33.8
